 ************************************************************************
 *                                                                      *
 *                                                                      *
 *Welcome to HYDRUS-1D                                                  *
 *                                                                      *
 *                                                                      *
 ************************************************************************


 Program parameters
 ==================
 Max. iterations.....................(MIT)...............  0
 No. of observations.................(NOBb).............1529


 Soil hydraulic properties
 =========================
 Residual moisture content...........(WCR)............     0.031
 Saturated moisture content..........(WCS)............     0.338
 First coefficient...................(ALPHA)..........     0.020
 Second coefficient..................(N)..............     1.424
 Saturated conductivity..............(CONDS).......... .1337E+01
 Pore connectivity factor............(L)..............     0.500


 Observed Quantity 
 ==================
    Obs     Time    Quantity     Type  Position   Weight
  1437   2157.000      0.107       2     1      1.000000
  1438   2158.000      0.138       2     1      1.000000
  1439   2159.000      0.209       2     1      1.000000
  1440   2160.000      0.195       2     1      1.000000
  1441   2161.000      0.189       2     1      1.000000
  1442   2162.000      0.186       2     1      1.000000
  1443   2163.000      0.183       2     1      1.000000
  1444   2164.000      0.180       2     1      1.000000
  1445   2165.000      0.178       2     1      1.000000
  1446   2166.000      0.176       2     1      1.000000
  1447   2167.000      0.175       2     1      1.000000
  1448   2168.000      0.174       2     1      1.000000
  1449   2169.000      0.173       2     1      1.000000
  1450   2170.000      0.169       2     1      1.000000
  1451   2171.000      0.161       2     1      1.000000
  1452   2172.000      0.152       2     1      1.000000
  1453   2173.000      0.144       2     1      1.000000
  1454   2174.000      0.138       2     1      1.000000
  1455   2175.000      0.132       2     1      1.000000
  1456   2176.000      0.126       2     1      1.000000
  1457   2177.000      0.122       2     1      1.000000
  1458   2178.000      0.118       2     1      1.000000
  1459   2179.000      0.115       2     1      1.000000
  1460   2180.000      0.113       2     1      1.000000
  1461   2181.000      0.111       2     1      1.000000
  1462   2182.000      0.110       2     1      1.000000
  1463   2183.000      0.110       2     1      1.000000
  1464   2184.000      0.109       2     1      1.000000
  1465   2185.000      0.108       2     1      1.000000
  1466   2186.000      0.108       2     1      1.000000
  1467   2187.000      0.108       2     1      1.000000
  1468   2188.000      0.108       2     1      1.000000
  1469   2189.000      0.107       2     1      1.000000
  1470   2190.000      0.106       2     1      1.000000
  1471   2191.000      0.106       2     1      1.000000
  1472   2192.000      0.106       2     1      1.000000
  1473   2193.000      0.107       2     1      1.000000
  1474   2194.000      0.107       2     1      1.000000
  1475   2195.000      0.107       2     1      1.000000
  1476   2196.000      0.107       2     1      1.000000
  1477   2197.000      0.108       2     1      1.000000
  1478   2198.000      0.111       2     1      1.000000
  1479   2199.000      0.110       2     1      1.000000
  1480   2200.000      0.108       2     1      1.000000
  1481   2201.000      0.108       2     1      1.000000
  1482   2202.000      0.108       2     1      1.000000
  1483   2203.000      0.107       2     1      1.000000
  1484   2204.000      0.106       2     1      1.000000
  1485   2205.000      0.105       2     1      1.000000
  1486   2206.000      0.105       2     1      1.000000
  1487   2207.000      0.105       2     1      1.000000
  1488   2208.000      0.104       2     1      1.000000
  1489   2209.000      0.103       2     1      1.000000
  1490   2210.000      0.103       2     1      1.000000
  1491   2211.000      0.102       2     1      1.000000
  1492   2212.000      0.102       2     1      1.000000
  1493   2213.000      0.102       2     1      1.000000
  1494   2214.000      0.101       2     1      1.000000
  1495   2215.000      0.102       2     1      1.000000
  1496   2216.000      0.102       2     1      1.000000
  1497   2217.000      0.140       2     1      1.000000
  1498   2218.000      0.225       2     1      1.000000
  1499   2219.000      0.200       2     1      1.000000
  1500   2220.000      0.190       2     1      1.000000
  1501   2221.000      0.181       2     1      1.000000
  1502   2222.000      0.173       2     1      1.000000
  1503   2223.000      0.164       2     1      1.000000
  1504   2224.000      0.153       2     1      1.000000
  1505   2225.000      0.144       2     1      1.000000
  1506   2226.000      0.134       2     1      1.000000
  1507   2227.000      0.127       2     1      1.000000
  1508   2228.000      0.124       2     1      1.000000
  1509   2229.000      0.121       2     1      1.000000
  1510   2230.000      0.120       2     1      1.000000
  1511   2231.000      0.120       2     1      1.000000
  1512   2232.000      0.119       2     1      1.000000
  1513   2256.000      0.119       2     1      1.000000
  1514   1524.000    996.533      40     1      1.000000
  1515   1764.000   1228.870      40     1      1.000000
  1516   2028.000   1439.120      40     1      1.000000
  1517   2244.000   1534.000      40     1      1.000000
  1518   1524.000     68.617      41     1      1.000000
  1519   1764.000     84.614      41     1      1.000000
  1520   2028.000     99.091      41     1      1.000000
  1521   2244.000    105.624      41     1      1.000000
  1522   1524.000     26.407      42     1      1.000000
  1523   1764.000     40.848      42     1      1.000000
  1524   2028.000     46.940      42     1      1.000000
  1525   2244.000     68.321      42     1      1.000000
  1526   1524.000     29.726      43     1      1.000000
  1527   1764.000     32.268      43     1      1.000000
  1528   2028.000     18.410      43     1      1.000000
  1529   2244.000     13.847      43     1      1.000000



 Parameter estimation with the  1. initial estimate
 ==================================================

 Iteration     SSQ         WCR         ALPHA       N           CONDS 
      0   0.6972D+07  0.3120E-01  0.2010E-01  0.1424E+01  0.1337E+01


 Contributions to the final objective function

 Measurement Set   2:   0.1640E+02

 RSQUARE for regression of predicted vs observed =0.18149

 Mean Weighted Error, ME               :  0.3715E+01
 Mean Weighted Absolute Error, MAE     :  0.3915E+01
 Root Mean Square Weighted Error, RMSE :  0.6755E+02


 Akaike Information Criterion, AIC     :  0.1289E+05
 Bayesian Information Criterion, BIC   :  0.1291E+05



------------Observed & Fitted Quantity -----------------------------
                                                   Resi-
    No     Time           Obs        Fitted        dual   Type  Position
    1    721.000       0.09345      0.23066     -0.13722     2     1
    2    722.000       0.09293      0.23032     -0.13740     2     1
    3    723.000       0.09226      0.23000     -0.13774     2     1
    4    724.000       0.09154      0.22968     -0.13815     2     1
    5    725.000       0.09132      0.22938     -0.13806     2     1
    6    726.000       0.09102      0.22906     -0.13805     2     1
    7    727.000       0.09072      0.22875     -0.13804     2     1
    8    728.000       0.09150      0.22842     -0.13692     2     1
    9    729.000       0.09451      0.22804     -0.13352     2     1
   10    730.000       0.09787      0.22757     -0.12970     2     1
   11    731.000       0.10028      0.22698     -0.12670     2     1
   12    732.000       0.10114      0.22639     -0.12524     2     1
   13    733.000       0.10075      0.22574     -0.12499     2     1
   14    734.000       0.10174      0.22502     -0.12328     2     1
   15    735.000       0.09560      0.22441     -0.12881     2     1
   16    736.000       0.09419      0.22386     -0.12967     2     1
   17    737.000       0.09478      0.22334     -0.12856     2     1
   18    738.000       0.09317      0.22283     -0.12966     2     1
   19    739.000       0.09091      0.22239     -0.13148     2     1
   20    740.000       0.19951      0.26214     -0.06263     2     1
   21    741.000       0.21731      0.27238     -0.05507     2     1
   22    742.000       0.20265      0.27137     -0.06871     2     1
   23    743.000       0.19634      0.27040     -0.07405     2     1
   24    744.000       0.19185      0.26973     -0.07788     2     1
   25    745.000       0.18842      0.26904     -0.08062     2     1
   26    746.000       0.18547      0.26827     -0.08280     2     1
   27    747.000       0.18330      0.26743     -0.08413     2     1
   28    748.000       0.18162      0.26653     -0.08492     2     1
   29    749.000       0.18000      0.26561     -0.08561     2     1
   30    750.000       0.17888      0.26466     -0.08578     2     1
   31    751.000       0.17733      0.26371     -0.08638     2     1
   32    752.000       0.17641      0.26275     -0.08633     2     1
